店铺名称,页面id,类别,品牌名称,品牌id,品牌logo,评分,平均价格,最低价格,所属地区,地区Id,纬度,经度,详细地址,楼层,地铁站id,停车信息,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜,是否小吃,有无外卖,上周订单数,历史订单数,wifi,支持预定
幸福西饼蛋糕,94175882,蛋糕,幸福西饼,44873,http://p1.meituan.net/poi/42e86b86e64988968a4a9e264f896c2919533.png,5,150,75,新埠岛,5313,20.064165,110.371033,美兰区新埠岛土尾村347号,,,,【下午茶】F鲜芒九方75元，8英寸蛋糕89元起，【下午茶】F雪顶榴心99元，【下午茶】F花镜109元，【下午茶】F榴莲、芒果千层（2选1）109元，幸福小熊128元，F天使秘密129元，F香颂158元，F森林果乐158元，【蛋糕】 F提拉米苏158元，【蛋糕】F水镜花台158元，暖冬限折水镜花台168元，F榴芒双拼168元，F全心全意168元，F浪漫果纷168元，F鲜果嘉年华168元，熊熊乐园/熊...;,周一至周日 09:00-23:00,0898-66246629/68702244,7759,,,False,1,22,7759,False,False
老鞑子烤羊腿,118908981,烤羊腿,,0,,5,62,158,海甸岛,5313,20.061439,110.334257,美兰区海甸五西路荟尚街旁边,,,,3-4人餐158元，3-4人餐158元;,周一至周日 17:00-02:00,15808901677,7737,,,False,0,91,7737,False,False
川妹火锅(新华北店),42287854,火锅,,0,,4.1,28,92.9,解放西/泰龙城,5312,20.04155,110.3424,龙华区新华北路13号（嘉利薄对面）,,,,92.9代100元;,周一至周日 11:00-23:00,0898-66218597,7721,,,False,0,37,7721,True,False
贡茶(大园店),41324447,奶茶/果汁,,0,,4.6,8,2.99,高铁东站、龙昆南,5315,19.988425,110.35128,琼山区府城大园路怡和园酒店对面,,,,2.9元双皮奶，4.3元单品纯茶三选一，8.5元招牌奶盖贡茶，8.9元新鲜水果茶五选一;8.5代10元;,周一至周日 10:00-23:00,0898-32696547/15692566577,7710,,,False,1,10,7710,True,False
三不摆老成都串串香(远大店),164293385,串串香,,0,,4.1,60,89.9,西海岸,5314,20.047686,110.191965,秀英区长滨四路远大购物中心6楼,5,,,89.9代100元，95代100元;,周一至周日 12:00-14:00 17:30-21:00  2019-01-19至2019-02-09 休息,18783368335,7686,,,False,0,104,7686,False,False
东路基(义龙店),1178680,粤菜,,0,,3.8,36,45,龙华区,5312,20.026705,110.33417,龙华区义龙西路28号建设银行旁,,,免费提供30个停车位,9折（买单立享）;双人餐168元，3-4人餐248元;45代50元;,周一至周日 07:00-22:00  2019-02-04至2019-02-08 休息,0898-66756118,7670,东路基茶餐厅义龙路店位于义龙路，多年来，公司至力于企业文化的建设，始终坚持“良心品质、市民厨房”的经营理念，尊循“提升自我、承担责任”的价值观。,,False,1,8,7670,True,False
虾客行(华海路店),42097837,湖北菜,,0,,4,63,68,华海路,5312,20.022503,110.3272,龙华区华海路17号榭园大厦1号,,,,双人餐68元起，单人餐88元，2-3人餐98元，168元情侣双人餐;,周一至周日 11:00-14:00 17:00-03:00  2019-01-26至2019-02-26 休息,0898-66751761,7655,,,False,1,63,7655,False,False
HiTea海茶(海秀店),162193307,奶茶/果汁,,0,,5,13,6.9,亿圣和广,5313,20.024039,110.336446,美兰区海秀东路36号自由岛酒店大门旁,,,,6.9元招牌老盐系列[复制]，7.9元Q弹消暑双响三重奏，8.9元精选奶茶，8.9元超值新品低价尝鲜，8.9元满杯瓜瓜果茶，8.9元新品奶茶，9.9元鲜奶牧场，9.9元烧仙草奶茶，10.8元杨枝甘露三选一，10.8元奥利奥波波冰;16代20元;,周一至周日 09:00-01:00,0898-66753334/18289390050,7637,,,False,1,244,7637,False,False
重庆食府(海甸五西路店),6818078,川菜,重庆食府,1056102,,4.9,29,42,海甸岛,5313,20.061339,110.328458,美兰区海甸五西路25号,,,,双人餐42元，3人餐68元，2-3人餐68元，3-4人餐88元，3-4人餐88元，4-5人餐128元;,周一至周日 10:30-22:30,18689572692,7626,,,False,1,13,7626,True,False
麦栗工坊(海府一横路店),60206,零食,麦栗工坊,2884836,,4.5,21,19.6,美兰区,5313,20.027045,110.360536,美兰区海府一横路3号（旺佳旺旁）,,,,19.6元散装核桃味瓜子;45代50元;,周一至周日 09:00-22:30,0898-65374768,7610,海南庆佳味食品有限公司是一家集研发、加工、销售、连锁经营为一体的综合性绿色休闲食品企业。公司于2003年正式成立，总部坐落于海南国际旅游岛省会城市-海口市，主要经营干果类、炒货类、蜜饯类、肉制品类、糕点糖果类、果冻饮料类、素食类和礼盒补品类等特色绿色健康休闲食品。公司特色产品——'糖炒板栗'，选料上乘，运用独有传统配方现场炒制，使产品味道鲜美、风格别致，已成为休闲食品行业中的翘楚。,,False,0,0,7610,True,False
海之味开心花甲(友谊阳光城店),164211498,小吃快餐,,0,,3.2,16,13.9,新友谊阳光城,5312,20.023347,110.323897,龙华区金龙路2号新友谊阳光城城6楼小吃街（上邦对面）,6,,,13.9元招牌开心花甲，17.9元开心基围虾，38.8元海之味双人套餐;17代20元;,周一至周日 11:30-22:00  非营业时段 2018-02-14至2018-02-20 全天,15103614415,7594,,,False,1,122,7594,False,False
百岁鱼庄,4745008,鱼火锅,,0,,4.4,27,42.8,海甸岛,5313,20.061345,110.328931,美兰区海甸岛五西路海大北门美食一条街12号铺面,,,,双人餐42.8元，2-3人餐69元，6-7人餐198元，8-10人餐278元;,周一至周日 11:00-14:00 17:00-20:30  非营业时段 2018-02-12至2018-02-22 全天,18084661958,7571,,,False,0,60,7571,True,False
椰语堂(远大店),152512467,奶茶/果汁,,0,,4.3,21,13.8,西海岸,5314,20.048047,110.190576,秀英区长滨西二街远大购物中心一层,1,,,13.8元椰子很芒，15.8元椰香冰激淋清补凉;43代50元;,周一至周日 10:00-21:30,0898-68701134/15108956041,7564,,,False,1,62,7564,False,False
好菜湘(日月广场店),116296246,湘菜,,0,,3.7,54,92,国兴大道,5313,20.01629,110.35057,美兰区国兴大道8号海航日月广场东1区摩羯座5层,5,,,4-5人餐218元;92代100元;,周一至周日 11:00-14:00 17:00-22:00,0898-32884828,7517,,,False,1,103,7517,False,False
豪约客牛排(和信广场店),98823680,中西餐厅,,0,,4.2,52,65,龙昆南路,5312,20.004656,110.338891,龙华区龙昆南路60号和信广场二楼（大润发商场二楼南门处）,2,,,单人餐65元，双人餐128元，4人餐239元，6人餐369元，8人餐489元;76代80元，139代150元;,周一至周日 10:00-21:00  2019-02-04至2019-02-07 休息,0898-66200778,7478,,,False,1,91,7478,False,False
三湘人家(新友谊阳光城店),163979706,湘菜,,0,,3.6,51,89,新友谊阳光城,5312,20.023542,110.324043,龙华区金龙路2号新友谊阳光城7A（2号/3号/7号/8号观光电梯直达7A三湘人家）,7A,,,89代100元;,周一至周日 11:00-22:00,0898-68523897,7477,,,False,1,99,7477,False,False
70後铁锅炖(坡博店),52337931,炖菜,,0,,4.9,35,88,坡博村,5312,20.001833,110.333682,龙华区博巷路海口工商局南行200米零点时尚量贩KTV楼下,,,,3-4人餐128元，4-5人餐188元，6人餐248元，5-6人餐298元;88代100元;,周一至周日 10:00-14:00 16:30-22:00  2019-02-03至2019-02-05 休息,18289757333,7467,,,False,0,36,7467,True,False
御尚疆来,152705858,新疆菜,,0,,3.4,62,95,金龙路,5312,20.02247,110.319184,龙华区金龙路10号,,,,2-3人餐99元，2-3人餐118元，3-4人餐199元，3-4人餐238元;95代100元;,周一至周日 11:00-15:00 16:30-22:00,0898-66638855,7456,,,False,1,85,7456,False,False
鱼的错(吾悦店),164649123,其他中餐,,0,,5,22,19.8,新城吾悦购物广场,5312,19.976598,110.336911,龙华区椰海大道吾悦广场第吾大道S3栋2楼202号铺,2,,,每满100减10（买单立享）;单人餐19.8元起，双人餐33.9元起，3-4人餐62元，3人餐78元，3-4人餐136元;88代100元;,周一至周日 10:00-21:30,0898-31320096,7431,,,False,1,148,7431,False,False
颜知茶也(嘉华名都店),180604078,奶茶/果汁,,0,,5,15,11.9,玉沙路,5312,20.022264,110.321229,龙华区金龙路嘉华名都1楼铺面B26号（上邦百汇城对面）,1,,,11.9元颜知茶也春季新品;,周一至周日 09:00-22:30  2019-02-04至2019-02-06 休息,19946619597,7421,,,False,1,55,7421,False,False
豪享来(五指山店),1178752,西餐,豪享来,1016233,http://p1.meituan.net/poi/07ac06ba9814f4791bf171a2bdc8978a11308.png,4.1,56,92,明珠广场,5313,20.029589,110.348538,美兰区五指山路15号榆海大厦1单元首层,,,,92代100元;,周一至周日 10:30-22:00,15808907814,7403,,,False,1,54,7403,True,False
奥赛奥韩国料理(吾悦广场店),113530561,韩国菜,,0,,4.9,48,89,新城吾悦购物广场,5312,19.977264,110.338437,龙华区迎宾路18号海口新城吾悦广场第3楼3017-1商铺,3,,,双人餐89元起，3-4人餐149元;90代100元;,周一至周日 10:00-21:30,0898-66800589,7391,,,False,1,44,7391,True,False
CoCo都可(吾悦店),111754712,奶茶/果汁,CoCo都可,48791,http://p1.meituan.net/poi/28a4067295b8bd72fd3fa0b1628c121236345.png,3.9,13,6,新城吾悦购物广场,5312,19.977607,110.33985,龙华区迎宾路18号海口新城吾悦广场三层3007号商铺,3,,,6元鲜柠檬红茶，7元椰果奶茶，7.5元芒果绿茶，9元法式奶霜红茶中杯，9元珍珠拿铁咖啡，10元法式奶霜咖啡L，12元奶茶三兄弟大杯，13元鲜芋青稞牛奶，30元超值四杯美式咖啡，40元四杯珍珠拿铁咖啡，40元超值四杯奶霜咖啡，40元超值四杯拿铁咖啡;28代35元，39代50元;,周一至周日 10:00-21:30,18289774241,7384,,,False,1,320,7384,False,False
蜀大侠火锅(国贸店),162812960,四川火锅,,0,,4.3,77,89,玉沙路,5312,20.02613,110.3205,龙华区国贸路金贸商城二层（国贸肯德基楼上）,2,,,双人餐148元;89代100元;,周一至周日 11:00-23:00,0898-68553201,7343,,,False,0,64,7343,False,False
爱乐堡,4296238,快餐,,0,,3.9,10,10.8,滨涯路,5312,20.002043,110.307866,龙华区滨涯路农垦中学对面,,,,10.8元美味单人餐，18.8元手扒鸡套餐，30元双人套餐;,周一至周日 10:00-03:00,0898-68950432,7337,,,False,0,14,7337,True,False
Pelosi佩洛西(海甸店),75102068,蛋糕,pelosi佩洛西,2867519,,3.9,36,9,海甸岛,5313,20.051909,110.34099,美兰区海甸岛人民大道12号民博大厦（人民大道与三东路交叉口肯德基旁）,,,,99元蛋糕3选1，柔和芝士108元，LOVE109元，夏洛蒂裸蛋糕109元，118元蛋糕3选1，128元蛋糕3选1，8英寸蛋糕138元起，8英寸蛋糕138元起，138元蛋糕2选1，8英寸蛋糕138元起，8英寸蛋糕138元起，8英寸蛋糕138元起，8英寸蛋糕138元起，8英寸蛋糕138元起，8寸双子座（天然乳脂奶油原味戚风蛋糕内含新鲜水果布丁）138元，8英寸蛋糕138元起，188元蛋糕3选1，23...;9代10元;,周一至周日 06:30-23:00  非营业时段 2018-02-15至2018-02-18 全天,0898-32888777,7322,,,False,1,31,7322,True,False
RB巡茶(海航日月广场店),182459059,奶茶/果汁,巡茶,2884265,,3.9,17,8.5,国兴大道,5313,20.015496,110.349159,美兰区国兴大道8号海航日月广场C04-L169,-1,,,8.5元超人气水蜜桃晶球，9.5元绿钻奇异果，16元恶魔橙实果，17元23号杨枝甘露，22元霸气路飞，22.5元霸气柠檬，24元霸气芒果;24代30元;,周一至周日 10:00-23:00,18078914876,7321,,,False,1,455,7321,False,False
哇哇香火锅(海秀中路星华大厦店),180047513,火锅,,0,,4,40,58,海秀中路,5312,20.021122,110.328926,龙华区海南省海口市龙华区海秀中路51-1号（星华大厦1楼铺面，赛伦吉地大酒店马路正对面，宫廷御指足浴旁）,,,,双人餐58元起，4人餐79.9元起，5-6人餐99.9元，4-5人餐238元;,周一至周日 17:00-04:00,13198956117,7299,,,False,0,176,7299,False,False
欣奇西点蛋糕(南沙店),40511,甜点饮品,欣奇西点蛋糕,29866,,4.5,10,17,南沙城市广场/万瑞广场,5312,20.00425,110.32507,龙华区南沙路与金地路交汇口国森广场1楼,,,,17元单粒蛋黄酥，榴芒双拼蛋糕（新品上市）148元;,周一至周日 07:30-23:00,0898-66782641,7284,海口欣奇食品有限公司于1993年3月27日经市工商局审批注册成立，系台商独立投资企业。厂址位于金盘工业区建设三横路金马大厦五楼，是海口首家集研发、生产、销售、服务为一体的专业化西点企业。海口欣奇食品有限公司采用中央工厂集中规模生产、专业快速车队高效配送的连锁店管理模式，坚持“产品打市场，服务定天下”的经营管理思路，主要生产品种有生日蛋糕、西点面包、月饼礼盒、会议点心等共300多个，目前全市区共有三十个销售服务网点。除经营开发海口市场外，公司于2001年设立欣圆分公司在三亚投资设立中央工厂开发外地西点市场；同时结合自身发展及市场需求进足餐饮休闲业，于同期在海口设立恋恋今生复合式咖啡吧经营各式中西套餐、休闲饮品等，餐厅环境优雅、口味鲜美、价格适众，深受广大消费者欢迎。“欣奇蛋糕，新鲜来自烘焙”是公司专业实力与品牌建设的体现。质量是企业的生命、是生存发展的根本，成立之初公司就致立于高档次、高含量之品牌建设，投入巨资引进先进的经营理念和生产工艺，从厂区的工艺布局、原料进购、仓库管理、烤制烘焙、成品包装等各环节全程控制；同时严格按照主管部门要求加强卫生生产管理，积极开展各种形式的专业技能培训及技术交流，提高员工技术能力及专业生产素养。,,False,0,1,7284,False,False
牧羊姑娘铜锅羊蝎子(假日广场店),4565230,羊蝎子,,0,,4.4,54,88,上邦百汇城,5312,20.021301,110.325509,龙华区龙华路99号假日广场一楼（上邦百汇城出口正对面）,,,商家服务：免费提供8个停车位,88元虾皇后，2-3人餐99元，双人餐118元，2-3人餐128元，4-6人餐288元，6-8人餐399元，10人餐598元;88代100元;,周一至周日 10:30-02:00,0898-66257591,7280,,,False,1,22,7280,True,False
驰记面家(日月广场店),118528718,面条,,0,,5,21,14,国兴大道,5313,20.01512,110.348574,美兰区国兴大道日月广场负一层L112-3,-1,,,14元下午茶套餐，21元蟹子净云吞套餐，75元3人家庭套餐;42代50元;,周一至周日 09:30-22:00,0898-32889511,7266,,,False,1,41,7266,True,False
七欣天品蟹轩(海口西沙路店),95524951,海鲜火锅,七欣天品蟹轩,97284,http://p0.meituan.net/poi/50ecd8cd94e633b5703911f72b6ffc52138771.png,0,125,59,美兰区,5313,20.019673,110.334707,美兰区西沙路40号富源商业二楼（凯盛广场对面）,,,,1-2人餐169元，3-4人餐278元，3-4人餐299元，5-6人餐358元，6-8人餐599元;59代100元，88代100元;,周一至周日 10:00-04:00  2019-02-03至2019-02-09 休息,0898-66727582,7243,,,False,1,20,7243,False,False
韩记五香凤爪,40014539,小吃快餐,,0,,3.9,17,3.8,友谊广场,5312,20.037713,110.338213,龙华区龙华路大同路骑楼小吃街7号,1,,,每满20减4（买单立享）;3.8元风味凉菜一份，13元风味小吃套餐一份，28.5元韩记五香凤爪套餐;16代20元;,周一至周日 14:00-22:00  2019-02-01至2019-02-12 休息,18289777022,7232,,,False,1,6,7232,False,False
大英火锅店,5021974,火锅,,0,,3.7,31,58,蓝天路沿线,5313,20.025584,110.34153,美兰区大英路4号（川妹火锅旁）,,,免费停车,双人餐58元，3-4人餐88元，5-6人餐118元;,周一至周日 11:00-05:00  非营业时段 2018-02-15至2018-03-02 全天,13976999223/13876833539,7231,,,False,0,35,7231,True,False
华莱士(万国店),164890034,快餐,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,3.5,11,10.9,万国大都会,5312,20.031884,110.337586,龙华区万国西路义龙中学旁义龙大厦第一层6-7号铺面,,,,10.9元单人套餐，11.9元单人小吃拼盘套餐;,周一至周日 09:30-01:00,0898-66769289,7227,,,False,1,90,7227,False,False
辣里老坛酸菜鱼(吾悦店),157111293,酸菜鱼/水煮鱼,,0,,3.5,82,88,新城吾悦购物广场,5312,19.977486,110.339604,龙华区椰海大道与迎宾大道交叉口新城吾悦广场四楼4009-1铺面,4,,,双人餐128元，4人餐248元;88代100元，95代100元;,周一至周日 10:00-21:30  2019-02-04 休息,0898-66800042,7208,,,False,1,164,7208,False,False
琳琅烘焙(昌茂店),18864,蛋糕,琳琅烘焙专业,27334,,4.4,10,0,海德路,5312,20.00921,110.331559,龙华区海德路昌茂澳洲园20号商铺（海德路和南沙路交界口，中国建设银行斜对面）,,,商家服务：停车位收费标准：与商家具体商谈,每满10减1.2（买单立享）;,周一至周六 10:00-21:00,0898-66731128,7150,琳琅烘焙专业是一家有名的西点品牌店，发展到现在已经有30余家连锁店。多年来不断引进新思想、开发新思路、完善管理模式，逐渐形成了的“前店后场，现烤现卖”的特色。,,False,0,0,7150,False,False
豪约客牛排(宜欣城店),162825016,中西餐厅,,0,,3.8,58,65,宜欣广场,5312,20.024846,110.312787,龙华区明珠路16号宜欣广场四楼,4,,,单人餐65元，双人餐128元，4人餐239元，6人餐369元，8人餐489元;76代80元，139代150元;,周一至周日 10:30-22:30  2019-02-04 休息,0898-66785528,7124,,,False,1,105,7124,False,False
